"ENSEMBL","ENTREZID","SYMBOL","GENENAME","logFC","logCPM","F","PValue","FDR"
"ENSG00000179967",NA,NA,NA,2.78730852110305,1.1271557469985,54.2785745810763,0.000103135052095627,0.00128246340088131
"ENSG00000272476",NA,NA,NA,-2.84223135147528,1.24782097117406,54.3184653788865,0.000103167945849236,0.00128246340088131
"ENSG00000234719","729978","NPIPB2","nuclear pore complex interacting protein family member B2",1.99159884337935,1.03264413775897,54.1457904336931,0.000103183500626161,0.00128246340088131
"ENSG00000224032",NA,NA,NA,3.77120270554957,4.4896804480528,54.0422800274263,0.000103373990055497,0.00128350858547437
"ENSG00000106701","83856","FSD1L","fibronectin type III and SPRY domain containing 1 like",2.05773177261639,4.10777594628238,54.0326944119024,0.000103407332961463,0.00128350858547437
"ENSG00000182544","84975","SLC61A1","solute carrier family 61 member 1",-1.29213063805172,5.15347046590041,54.0123177287643,0.000103526185700478,0.00128411615889114
"ENSG00000254505","29082","CHMP4A","charged multivesicular body protein 4A",-1.15515697222917,6.344045541718,53.9994263256223,0.000103609321191365,0.0012842801823788
"ENSG00000178623","2859","GPR35","G protein-coupled receptor 35",1.98847089322448,2.33849616018029,53.9993709849502,0.000103704044221625,0.00128458752012896
"ENSG00000137267","7280","TUBB2A","tubulin beta 2A class IIa",-1.10943863170001,6.12065085697013,53.8793040830532,0.000104392164985188,0.0012922399398773
"ENSG00000118257","8828","NRP2","neuropilin 2",-1.99213283959259,6.50767921384346,53.8243335381526,0.000104752927048605,0.00129583250497163
"ENSG00000124224",NA,NA,NA,2.41916469264641,3.49670274415329,53.7633310972708,0.00010519188868112,0.00130038694150213
"ENSG00000266916","101927720","ZNF793-AS1","ZNF793 antisense RNA 1",-3.81611058232169,-1.26533539654114,36.06965857208,0.000105401025181959,0.00130145789205908
"ENSG00000101871","4281","MID1","midline 1",-1.73366829797988,3.13381389456316,53.7293394592946,0.000105420214664339,0.00130145789205908
"ENSG00000166685","9382","COG1","component of oligomeric golgi complex 1",1.15910829907273,6.10994043252517,53.6871145436928,0.000105660225104969,0.00130354488594915
"ENSG00000225880",NA,NA,NA,2.1068139521941,2.61890023418022,53.6867183120394,0.000105740016642585,0.00130365376223106
"ENSG00000224039",NA,NA,NA,-4.03464053089594,-1.39662569718121,34.2567718649452,0.000106057943433204,0.0013066524112171
"ENSG00000107651","11196","SEC23IP","SEC23 interacting protein",2.42695460347412,4.99410394011047,53.6187166937775,0.000106125497960583,0.0013066524112171
"ENSG00000115594","3554","IL1R1","interleukin 1 receptor type 1",-2.11582712744011,6.54483592958753,53.5769558519588,0.000106395899908799,0.00130783310259856
"ENSG00000143839","5972","REN","renin",5.7006038507211,0.146201560952136,35.7523942760655,0.000106556495486813,0.00130783310259856
"ENSG00000111669","7167","TPI1","triosephosphate isomerase 1",-1.0196135728912,11.0617074836746,53.5451803906381,0.00010660911793648,0.00130783310259856
"ENSG00000163738","441024","MTHFD2L","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2 like",-1.42688955598916,4.4538955252884,53.5462267286747,0.000106611474994189,0.00130783310259856
"ENSG00000147174","93953","GCNA","germ cell nuclear acidic peptidase",2.12188253763067,3.48045691274382,53.5485138040969,0.000106614570984113,0.00130783310259856
"ENSG00000138758","55752","SEPTIN11","septin 11",-0.928199014531273,7.55191011094077,53.5393185816682,0.000106648556760623,0.00130783310259856
"ENSG00000081760","65985","AACS","acetoacetyl-CoA synthetase",1.20143204134493,4.58309534208342,53.5190775113894,0.00010678835906411,0.00130830461702179
"ENSG00000243548","106479260","RN7SL101P","RNA, 7SL, cytoplasmic 101, pseudogene",-2.46456882362413,0.524602208272274,54.0049601535076,0.000106910336574532,0.00130830461702179
"ENSG00000132330","51540","SCLY","selenocysteine lyase",-1.76764566983666,3.11114364188613,53.494885259825,0.00010698973354711,0.00130830461702179
"ENSG00000185515","79184","BRCC3","BRCA1/BRCA2-containing complex subunit 3",-1.31555205709074,3.99643759514882,53.4738650071302,0.000107100587813582,0.00130830461702179
"ENSG00000198420","9747","TCAF1","TRPM8 channel associated factor 1",1.76828292627712,5.59899874826263,53.4684118214525,0.000107127254793362,0.00130830461702179
"ENSG00000162643","126820","DNAI3","dynein axonemal intermediate chain 3",-4.47163002148841,0.264372922408635,46.6117123759685,0.000107171900321927,0.00130830461702179
"ENSG00000196267","162962","ZNF836","zinc finger protein 836",2.74369359470833,2.96894387962166,53.4726340909851,0.000107193231829537,0.00130830461702179
"ENSG00000175556","79836","LONRF3","LON peptidase N-terminal domain and ring finger 3",-1.9771857565822,2.29421156974209,53.4676349317521,0.000107256763921329,0.00130830461702179
"ENSG00000138640","10144","FAM13A","family with sequence similarity 13 member A",1.38639224347047,5.17160581891385,53.4268800886654,0.000107408806990008,0.00130928983703148
"ENSG00000176903","9240","PNMA1","PNMA family member 1",-0.936769663671356,7.16805983779833,53.4016129321659,0.000107580044936575,0.00130984472981977
"ENSG00000280187",NA,NA,NA,-2.0336497369654,2.07624657858387,53.4243590065348,0.000107596935073382,0.00130984472981977
"ENSG00000227460","8831","SYNGAP1","synaptic Ras GTPase activating protein 1",8.88072271556063,-0.144988270008208,92.7684453417566,0.000107707047193543,0.00131031685890423
"ENSG00000105583","51398","WDR83OS","WD repeat domain 83 opposite strand",-1.03441069535798,6.99770532314715,53.3642530974402,0.000107834536766766,0.00131099962965288
"ENSG00000127561","9143","SYNGR3","synaptogyrin 3",2.18728173059887,4.66853457686757,53.2995682366787,0.000108286820179464,0.00131562757056664
"ENSG00000158639","90737","PAGE5","PAGE family member 5",-5.59872834154724,-1.21523435761598,48.9927103670386,0.000109366242759328,0.00132776307123592
"ENSG00000273472",NA,NA,NA,-3.73964974195527,-0.417009296434756,46.1209548388773,0.000109481393789672,0.00132776307123592
"ENSG00000129292","51105","PHF20L1","PHD finger protein 20 like 1",-1.56551700019062,6.27975654959436,53.108516657718,0.000109597219736284,0.00132776307123592
"ENSG00000243130","5680","PSG11","pregnancy specific beta-1-glycoprotein 11",3.2302957393374,-0.825984587684675,48.3570850369287,0.000109606409807289,0.00132776307123592
"ENSG00000162591","1953","MEGF6","multiple EGF like domains 6",3.55055078437544,4.09157135674209,53.108929611653,0.000109647064728628,0.00132776307123592
"ENSG00000180354","222166","MTURN","maturin, neural progenitor differentiation regulator homolog",-1.11279284042311,5.81853737395188,53.0814786518677,0.000109785733804791,0.00132812041907609
"ENSG00000102287","2564","GABRE","gamma-aminobutyric acid type A receptor subunit epsilon",1.30309927316977,6.48242746672307,53.0763845793121,0.000109821171288872,0.00132812041907609
"ENSG00000125827","56255","TMX4","thioredoxin related transmembrane protein 4",-1.24773996414977,6.19731353021218,53.0455741637632,0.000110036577584063,0.0013293840044269
"ENSG00000175505","23529","CLCF1","cardiotrophin like cytokine factor 1",-1.59099352304605,5.32864615546161,53.0398484377361,0.000110077095076551,0.0013293840044269
"ENSG00000182208","81532","MOB2","MOB kinase activator 2",1.42287403301353,3.40226824700703,53.025889861796,0.000110192929479894,0.0013293840044269
"ENSG00000171444","4163","MCC","MCC regulator of Wnt signaling pathway",-1.50398403063921,6.00148130401563,53.0200987436746,0.000110215124591299,0.0013293840044269
"ENSG00000100938","51292","GMPR2","guanosine monophosphate reductase 2",1.00798798864006,5.90940027912955,52.9237559766916,0.000110893296025404,0.00133668625195975
"ENSG00000100346","8911","CACNA1I","calcium voltage-gated channel subunit alpha1 I",4.32481545447869,0.183501227532338,48.688379018505,0.000111132471966919,0.00133869082625069
"ENSG00000204950","390205","LRRC10B","leucine rich repeat containing 10B",-2.65985613891409,0.624361955211398,53.3916995773292,0.000111359970128494,0.00133935306838647
"ENSG00000142910","64129","TINAGL1","tubulointerstitial nephritis antigen like 1",3.42474141474902,6.38134315369751,52.8449174367644,0.000111455628097067,0.00133935306838647
"ENSG00000221821","441150","PEX39","peroxisomal biogenesis factor 39",-2.00417292001024,2.68723704516364,52.8529230209733,0.000111479227056254,0.00133935306838647
"ENSG00000165156","11244","ZHX1","zinc fingers and homeoboxes 1",-1.31938226832221,4.48296091176159,52.8341846258472,0.000111538016009591,0.00133935306838647
"ENSG00000277789","147798","TMC4","transmembrane channel like 4",2.38153109801252,1.72153936174147,52.8742236801951,0.000111551997530283,0.00133935306838647
"ENSG00000186399","101059918","GOLGA8R","golgin A8 family member R",1.87567765297857,2.16503724628897,52.8283035129496,0.000111686927909048,0.0013395302322506
"ENSG00000119986","60370","AVPI1","arginine vasopressin induced 1",-1.70059000591521,4.37127648771067,52.8098180695599,0.000111712592041803,0.0013395302322506
"ENSG00000276900","138842261","AMN1-AS1","AMN1 antisense RNA 1",-1.82932483276364,2.3031847141685,52.7991669574531,0.00011189059722611,0.00134078947882821
"ENSG00000172020","2596","GAP43","growth associated protein 43",-9.13105875988622,0.12100779242648,91.3271871447128,0.000112191339047609,0.00134351688285826
"ENSG00000165312","220213","OTUD1","OTU deubiquitinase 1",1.37490978763711,4.94587185812764,52.7131027693939,0.000112395267190655,0.00134422625902499
"ENSG00000166681","27018","BEX3","brain expressed X-linked 3",-1.28456207860504,7.79449638892602,52.7127821837344,0.000112396926176505,0.00134422625902499
"ENSG00000181991","64963","MRPS11","mitochondrial ribosomal protein S11",-1.68883301345091,4.8231457000242,52.6871111130994,0.000112591067310258,0.0013446228608326
"ENSG00000104904","4946","OAZ1","ornithine decarboxylase antizyme 1",0.96630848677085,7.39939294049971,52.6820734959696,0.000112617952530431,0.0013446228608326
"ENSG00000186281","150763","GPAT2","glycerol-3-phosphate acyltransferase 2, mitochondrial",1.81423027964796,2.7510869988955,52.6856040427321,0.000112649677889024,0.0013446228608326
"ENSG00000154217","26207","PITPNC1","phosphatidylinositol transfer protein cytoplasmic 1",1.33811877120966,6.63017947313224,52.6564489169727,0.000112802849792469,0.00134557685109588
"ENSG00000125730","718","C3","complement C3",-2.82927111562715,5.68715376620545,52.6159366608945,0.000113105344983622,0.00134683104478604
"ENSG00000160193","10785","WDR4","WDR4 tRNA N7-guanosine methyltransferase non-catalytic subunit",-2.88904106051603,2.98592554559413,52.6295032385184,0.000113131070673933,0.00134683104478604
"ENSG00000236149","23","ABCF1","ATP binding cassette subfamily F member 1",-1.27260351845072,7.54403065153696,52.6077808397561,0.000113154948673746,0.00134683104478604
"ENSG00000124120","79183","TTPAL","alpha tocopherol transfer protein like",-1.6352560961395,4.13696726467233,52.6029556397797,0.000113201259289584,0.00134683104478604
"ENSG00000106077","83451","ABHD11","abhydrolase domain containing 11",-2.04275540228305,3.40905608399757,52.5831742747219,0.000113372642816828,0.00134799705407452
"ENSG00000138829","2201","FBN2","fibrillin 2",3.0592880919116,5.71477707135872,52.5243175989334,0.000113771622698212,0.00135186591783063
"ENSG00000152795","9987","HNRNPDL","heterogeneous nuclear ribonucleoprotein D like",1.01838892510573,8.47279969497077,52.5009918238366,0.000113932491458763,0.00135290230646249
"ENSG00000165474","2706","GJB2","gap junction protein beta 2",-4.7114612814289,-0.898921823462168,33.5140872879712,0.000114145652776244,0.00135455790794548
"ENSG00000163050","56997","COQ8A","coenzyme Q8A",1.94794304454992,4.28165795177837,52.4400386073795,0.000114390400400452,0.00135554647544761
"ENSG00000259959",NA,NA,NA,1.98996252109602,1.75082131626785,52.4625280423963,0.000114425403707127,0.00135554647544761
"ENSG00000136108","26586","CKAP2","cytoskeleton associated protein 2",2.72730728301044,3.38695207542054,52.4376111192304,0.000114450331160547,0.00135554647544761
"ENSG00000106546","196","AHR","aryl hydrocarbon receptor",-1.72924419253605,6.80881468594541,52.402844762938,0.000114653169735483,0.00135707392270672
"ENSG00000157881","55229","PANK4","pantothenate kinase 4 (inactive)",1.7458674745578,3.74701904006528,52.3705615697124,0.000114907069094149,0.00135920338651611
"ENSG00000079616","3835","KIF22","kinesin family member 22",-1.64755711442569,4.14677467277234,52.3494271406132,0.000115059183839775,0.00136009829279766
"ENSG00000116525","55223","TRIM62","tripartite motif containing 62",-2.01809706135674,2.54807503866293,52.337031919602,0.000115242231155572,0.00136009829279766
"ENSG00000149633","85449","KIAA1755","KIAA1755",3.11720421146328,3.80077808511277,52.3211169008358,0.000115307209297148,0.00136009829279766
"ENSG00000165475","51084","CRYL1","crystallin lambda 1",1.60592222589912,4.92026485970304,52.3074423023136,0.000115362695766586,0.00136009829279766
"ENSG00000182253","23336","SYNM","synemin",-1.84136226230187,2.14050428798734,52.3214196724267,0.000115398858745935,0.00136009829279766
"ENSG00000196743","2760","GM2A","ganglioside GM2 activator",-1.5319105635244,4.31974797148215,52.2997283363591,0.000115426959089361,0.00136009829279766
"ENSG00000161956","26168","SENP3","SUMO specific peptidase 3",-1.61692388204027,6.01569574503167,52.2731743135278,0.000115614211442176,0.00136082536035716
"ENSG00000115841","151393","RMDN2","regulator of microtubule dynamics 2",-3.85383726114016,0.682366809045952,52.3514299804051,0.000115636820224144,0.00136082536035716
"ENSG00000206501","6992","PPP1R11","protein phosphatase 1 regulatory inhibitor subunit 11",-1.17071483453528,5.34948883384899,52.2019432019421,0.000116146552468505,0.00136594889170707
"ENSG00000120437","39","ACAT2","acetyl-CoA acetyltransferase 2",1.62201060542872,4.47396433183881,52.1856590686851,0.00011627823228835,0.00136662260213499
"ENSG00000090889","24137","KIF4A","kinesin family member 4A",5.32093571350385,0.697238218328696,43.8841282172095,0.000116403742391239,0.00136675925576647
"ENSG00000177674","57085","AGTRAP","angiotensin II receptor associated protein",-1.59954355242852,5.81539704050513,52.1630067468911,0.000116438662780322,0.00136675925576647
"ENSG00000198826","9824","ARHGAP11A","Rho GTPase activating protein 11A",2.87014200482872,3.69187616357939,52.1480014146263,0.000116597599675706,0.00136688344786463
"ENSG00000085872","10523","CHERP","calcium homeostasis endoplasmic reticulum protein",1.91281618630085,2.64735010907627,52.1508912538463,0.000116598060032873,0.00136688344786463
"ENSG00000119013","4709","NDUFB3","NADH:ubiquinone oxidoreductase subunit B3",-1.07474376037973,6.06968490216558,52.0957947775466,0.000116945092097464,0.00137007738637144
"ENSG00000186020","57711","ZNF529","zinc finger protein 529",2.2630928045908,3.54833648110001,52.0592248361129,0.000117252494835395,0.00137273540378927
"ENSG00000207650","693155","MIR570","microRNA 570",2.80083933376906,-1.83030405134351,39.8603590714228,0.000117321425364679,0.00137273540378927
"ENSG00000147573","84675","TRIM55","tripartite motif containing 55",-3.10428000460184,-0.521773370688302,49.2207626006475,0.000117770090680328,0.00137666093218233
"ENSG00000140538","4916","NTRK3","neurotrophic receptor tyrosine kinase 3",-3.29990709966942,2.16802466333286,52.0723055758669,0.000117806803777388,0.00137666093218233
"ENSG00000164616",NA,NA,NA,2.26704453731324,2.0969597433503,51.9657735956031,0.000118116852514472,0.00137940659929488
"ENSG00000174485","10260","DENND4A","DENN domain containing 4A",1.47754811052966,5.5057846663987,51.908835504407,0.000118369181415658,0.001381288134499
"ENSG00000140682","7041","TGFB1I1","transforming growth factor beta 1 induced transcript 1",1.36939163723838,7.45274703859441,51.8959808792614,0.000118467562722843,0.001381288134499
"ENSG00000204237","339229","OXLD1","oxidoreductase like domain containing 1",-1.25158299733322,5.81368351769281,51.8913249860839,0.000118503543819838,0.001381288134499
"ENSG00000114738","7867","MAPKAPK3","MAPK activated protein kinase 3",-1.29995752635237,5.21268848728992,51.8410799494589,0.000118890812499034,0.00138492341509654
"ENSG00000136444","55316","RSAD1","radical S-adenosyl methionine domain containing 1",1.43235417021631,5.0046456807935,51.8190507938086,0.000119061091211712,0.00138602803901087
